id,url,zpid,address,city,state,zipcode,asking_price,beds_baths,year_built,name,phone_number,agent_name,created_at,updated_at
570,https://www.zillow.com/apartments/chicago-il/4614-north-paulina/5XhWBZ/,377760659,"4614 N Paulina St,  Chicago,  IL 60640",,,,,,,Beal Properties,(872) 309-3166,Leasing Agent,2025-11-28 17:35:14.4713+00,2025-11-28 17:35:14.4713+00
571,https://www.zillow.com/apartments/chicago-il/3213-23-w-diversey-ave/CgxPHj/,2068028186,"2749 N Sawyer Ave,  Chicago,  IL 60647",,,,,,,Kass Management Services Inc,(773) 923-1771,Kass Leasing,2025-11-28 17:35:14.71315+00,2025-11-28 17:35:14.71315+00
572,https://www.zillow.com/apartments/chicago-il/1000m/Cjzsfy/,342311960,"1000 S Michigan Ave,  Chicago,  IL 60605",,,,,,,,(312) 626-8597,Willow Bridge Property Company,2025-11-28 17:35:15.440401+00,2025-11-28 17:35:15.440401+00
573,https://www.zillow.com/apartments/chicago-il/clarklaw/ChVvvB/,2057692190,"4751-4761 N Clark St,  Chicago,  IL 60640",,,,,,,Bertsch Properties LLC,(312) 257-3910,Leasing Agent,2025-11-28 17:35:15.733538+00,2025-11-28 17:35:15.733538+00
574,https://www.zillow.com/apartments/chicago-il/6912-14-n.-ashland-blvd./CngPWX/,457639412,"6912 N Ashland Blvd,  Chicago,  IL 60626",,,,,,,Smart Property Management,(415) 936-1564,Leasing Agent,2025-11-28 17:35:16.046922+00,2025-11-28 17:35:16.046922+00
575,https://www.zillow.com/apartments/chicago-il/highpoint-buena-park/CkNF3d/,2093050001,"4027 N Broadway St,  Chicago,  IL 60613",,,,,,,HP Ventures Group LLC -- Development Services,(224) 490-0612,Leasing Agent,2025-11-28 17:35:16.199358+00,2025-11-28 17:35:16.199358+00
576,https://www.zillow.com/apartments/chicago-il/425-west-roscoe/CkBTfZ/,439851786,"425 W Roscoe St,  Chicago,  IL 60657",,,,,,,Beal Properties,(630) 793-0543,Leasing Agent,2025-11-28 17:35:16.346695+00,2025-11-28 17:35:16.346695+00
577,https://www.zillow.com/apartments/chicago-il/astor-house/5XcqcZ/,442302899,"1340 N Astor St,  Chicago,  IL 60610",,,,,,,Group Fox,(872) 327-5589,Astor House,2025-11-28 17:35:16.901751+00,2025-11-28 17:35:16.901751+00
578,https://www.zillow.com/apartments/chicago-il/1444-50-w-byron-st/CgKVDT/,374900380,"1444-50 W Byron St,  Chicago,  IL 60613",,,,,,,Beal Properties,(773) 839-7172,Leasing Agent,2025-11-28 17:35:17.433919+00,2025-11-28 17:35:17.433919+00
579,https://www.zillow.com/apartments/chicago-il/carriage-house-lofts/5XgvLz/,388286254,"1545 S State St,  Chicago,  IL 60605",,,,,,,Metru Real Estate,(773) 900-6757,Leasing Agent,2025-11-28 17:35:17.680504+00,2025-11-28 17:35:17.680504+00
580,https://www.zillow.com/apartments/chicago-il/534-w-startford-pl/CgsfqN/,440264601,"534 Stratford Side,  Chicago,  IL 60657",,,,,,,,(773) 985-6149,Leasing Agent,2025-11-28 17:35:17.91974+00,2025-11-28 17:35:17.91974+00
581,https://www.zillow.com/apartments/chicago-il/6954-n-greenview-ave/CkBGj6/,2118123162,"6954 N Greenview Ave,  Chicago,  IL 60626",,,,,,,606 Realty MFH,(872) 312-7130,Leasing Agent,2025-11-28 17:35:18.07832+00,2025-11-28 17:35:18.07832+00
582,https://www.zillow.com/apartments/chicago-il/2840-46-n-orchard/CpSdKM/,458010692,"2840-46 N Orchard St,  Chicago,  IL 60657",,,,,,,,(773) 378-9960,Beal Properties,2025-11-28 17:35:18.392442+00,2025-11-28 17:35:18.392442+00
583,https://www.zillow.com/apartments/chicago-il/the-western/Cp8cts/,457406312,"2443 N Western Ave,  Chicago,  IL 60647",,,,,,,Core Realty & Investments,(224) 459-1326,Boris Dukach,2025-11-28 17:35:18.694962+00,2025-11-28 17:35:18.694962+00
584,https://www.zillow.com/apartments/chicago-il/4742-48-s.-woodlawn-ave/5XgGw2/,452850976,"4742 S Woodlawn Ave,  Chicago,  IL 60615",,,,,,,"Cagan Management Group, Inc.",(847) 665-1107,Leasing Agent,2025-11-28 17:35:18.838306+00,2025-11-28 17:35:18.838306+00
585,https://www.zillow.com/apartments/chicago-il/4552-n-clark-street/9ytj/,458266647,"4552 N Clark St,  Chicago,  IL 60640",,,,,,,"Rayan Realty and Management, Co.",(773) 900-6541,Michael Rayan,2025-11-28 17:35:19.154573+00,2025-11-28 17:35:19.154573+00
586,https://www.zillow.com/apartments/chicago-il/536-west-arlington/CjjC57/,2064079480,"536 W Arlington Pl,  Chicago,  IL 60614",,,,,,,Beal Properties,(630) 534-1864,Leasing Agent,2025-11-28 17:35:19.397067+00,2025-11-28 17:35:19.397067+00
587,https://www.zillow.com/apartments/chicago-il/1157-w.-diversey/5XfYyh/,2066490051,"1157 W Diversey Pkwy,  Chicago,  IL 60614",,,,,,,"BJB Properties, Inc.",(773) 232-3143,Leasing Agent,2025-11-28 17:35:19.713088+00,2025-11-28 17:35:19.713088+00
588,https://www.zillow.com/apartments/chicago-il/4851-north-damen/CgxcZ3/,377134127,"4851 N Damen Ave,  Chicago,  IL 60625",,,,,,,Beal Properties,(773) 985-6949,Leasing Agent,2025-11-28 17:35:19.848427+00,2025-11-28 17:35:19.848427+00
589,https://www.zillow.com/apartments/chicago-il/wilson-uptown-llc/DMqZ/,457938365,"1132-1140 W Wilson Ave,  Chicago,  IL 60640",,,,,,,J&amp;J Equities,(872) 206-3342,Leasing Agent,2025-11-28 17:35:21.362454+00,2025-11-28 17:35:21.362454+00
590,https://www.zillow.com/apartments/chicago-il/7129-w-belmont-ave/9S3nGq/,2081690199,"7129 W Belmont Ave,  Chicago,  IL 60634",,,,,,,OSPOKO Property Management LLC,(312) 900-9427,Leasing Agent,2025-11-28 17:35:21.550812+00,2025-11-28 17:35:21.550812+00
591,https://www.zillow.com/apartments/chicago-il/dakin-court-910-w-dakin-st/5XgWg3/,2087705042,"910 W Dakin St,  Chicago,  IL 60613",,,,,,,Horizon Realty Group,(773) 985-5426,Leasing Agent,2025-11-28 17:35:21.703064+00,2025-11-28 17:35:21.703064+00
592,https://www.zillow.com/apartments/chicago-il/block-belmont/CjfLNj/,457403604,"6340 W Belmont Ave,  Chicago,  IL 60634",,,,,,,Lease312,(872) 267-9871,Reed Meyer,2025-11-28 17:35:21.989067+00,2025-11-28 17:35:21.989067+00
593,https://www.zillow.com/apartments/chicago-il/2420-north-kedzie/CjjC8s/,402741284,"2420 N Kedzie Blvd,  Chicago,  IL 60647",,,,,,,Beal Properties,(630) 426-7470,Leasing Agent,2025-11-28 17:35:22.543965+00,2025-11-28 17:35:22.543965+00
594,https://www.zillow.com/apartments/chicago-il/4901-09-s-champlain-ave-635-41-e-49th-st/Cm2zdC/,2081569679,"4901 S Champlain Ave,  Chicago,  IL 60615",,,,,,,Kass Management Services Inc,(872) 713-6796,Kass Leasing,2025-11-28 17:35:22.918504+00,2025-11-28 17:35:22.918504+00
595,https://www.zillow.com/apartments/chicago-il/drexel-street-properties/9Yj4/,448966380,"4027 S Drexel Blvd,  Chicago,  IL 60653",,,,,,,,(872) 266-1822,Leasing Agent,2025-11-28 17:35:23.359275+00,2025-11-28 17:35:23.359275+00
596,https://www.zillow.com/apartments/chicago-il/815-23-west-cornelia/Ch5KdY/,2064142139,"815 W Cornelia Ave,  Chicago,  IL 60657",,,,,,,Beal Properties,(630) 716-9914,Beal Properties,2025-11-28 17:35:23.847498+00,2025-11-28 17:35:23.847498+00
597,https://www.zillow.com/apartments/chicago-il/3517-25-n-racine/CgrRcn/,395435649,"3517-25 N Racine Ave,  Chicago,  IL 60657",,,,,,,Beal Properties,(773) 786-9209,Leasing Agent,2025-11-28 17:35:24.111266+00,2025-11-28 17:35:24.111266+00
598,https://www.zillow.com/apartments/chicago-il/reside-on-north-park/CkCSmn/,2083438656,"1700 N North Park Ave,  Chicago,  IL 60614",,,,,,,Reside Living,(312) 257-3772,Leasing Agent,2025-11-28 17:35:24.371275+00,2025-11-28 17:35:24.371275+00
599,https://www.zillow.com/apartments/chicago-il/2023-2025-n-harlem-ave/Cp8Zhr/,2056443511,"2023 N Harlem Ave,  Chicago,  IL 60707",,,,,,,Black Forest Properties LLC,(224) 272-9665,Leasing Agent,2025-11-28 17:35:24.661336+00,2025-11-28 17:35:24.661336+00
600,https://www.zillow.com/apartments/chicago-il/2738-n-sayre-ave/B62BbX/,2068753482,"2738 N Sayre Ave,  Chicago,  IL 60707",,,,,,,OSPOKO Property Management LLC,(773) 756-5469,Leasing Agent,2025-11-28 17:35:24.796952+00,2025-11-28 17:35:24.796952+00
601,https://www.zillow.com/apartments/chicago-il/1430-n-dearborn-pkwy/CkBR42/,2107356246,"1430 N Dearborn St,  Chicago,  IL 60610",,,,,,,Kass Management Services Inc,(773) 830-2311,Kass Leasing,2025-11-28 17:35:24.948402+00,2025-11-28 17:35:24.948402+00
602,https://www.zillow.com/apartments/chicago-il/4240-48-michigan/CkBGdG/,2061050895,"4240 S Michigan Ave,  Chicago,  IL 60653",,,,,,,Icarus Investment Group LLC,(312) 779-6486,Leasing Agent,2025-11-28 17:35:25.204692+00,2025-11-28 17:35:25.204692+00
603,https://www.zillow.com/apartments/chicago-il/6901-17-s.-paxton-2211-17-e-69th-st./Ch2rvw/,434763761,"6901 S Paxton Ave,  Chicago,  IL 60649",,,,,,,High Fidelity Property Management,(872) 259-5262,High Fidelity Realty,2025-11-28 17:35:26.29355+00,2025-11-28 17:35:26.29355+00
604,https://www.zillow.com/apartments/chicago-il/melrose/CnTk6G/,2060540056,"4014-22 W Melrose St,  Chicago,  IL 60641",,,,,,,Drexel Properties LLC,(708) 616-0919,Leasing Agent,2025-11-28 17:35:26.60521+00,2025-11-28 17:35:26.60521+00
605,https://www.zillow.com/apartments/chicago-il/4421-27-n-wolcott-ave/CjDvbh/,374900047,"4421-27 N Wolcott Ave,  Chicago,  IL 60640",,,,,,,Beal Properties,(773) 839-9397,Leasing Agent,2025-11-28 17:35:26.762866+00,2025-11-28 17:35:26.762866+00
606,https://www.zillow.com/apartments/chicago-il/1344-n-dearborn/Cnqcqg/,58364019,"1344 N Dearborn St,  Chicago,  IL 60610",,,,,,,528 W Oakdale,(312) 728-8847,Manager,2025-11-28 17:35:27.010696+00,2025-11-28 17:35:27.010696+00
607,https://www.zillow.com/apartments/chicago-il/cobbler-square-lofts/5XfPr9/,447140531,"1350 N Wells St,  Chicago,  IL 60610",,,,,,,,(872) 253-8221,Willow Bridge Property Company,2025-11-28 17:35:27.16263+00,2025-11-28 17:35:27.16263+00
608,https://www.zillow.com/apartments/chicago-il/2436-42-w.-rosemont/CgLVpR/,2071917737,"2436 W Rosemont Ave,  Chicago,  IL 60659",,,,,,,"Cagan Management Group, Inc.",(847) 242-2981,Leasing Agent,2025-11-28 17:35:27.531071+00,2025-11-28 17:35:27.531071+00
609,https://www.zillow.com/apartments/chicago-il/555-w-arlington-pl/ChV69S/,377766433,"555 W Arlington Pl,  Chicago,  IL 60614",,,,,,,Beal Properties,(872) 278-1766,Leasing Agent,2025-11-28 17:35:27.943208+00,2025-11-28 17:35:27.943208+00
610,https://www.zillow.com/apartments/chicago-il/1433-45-w.-lunt-ave./Chy3kf/,442468731,"1433-45 W Lunt Ave,  Chicago,  IL 60626",,,,,,,"Cagan Management Group, Inc.",(872) 266-2451,Leasing Agent,2025-11-28 17:35:28.150946+00,2025-11-28 17:35:28.150946+00
611,https://www.zillow.com/apartments/chicago-il/1050-west-george-st/D6BM/,377086253,"1050 W George St,  Chicago,  IL 60657",,,,,,,Beal Properties,(773) 985-4816,Leasing Agent,2025-11-28 17:35:28.673511+00,2025-11-28 17:35:28.673511+00
612,https://www.zillow.com/apartments/chicago-il/eugenie-terrace-on-the-park/5XfZms/,2071357120,"1730 N Clark St,  Chicago,  IL 60614",,,,,,,,(708) 722-7192,Willow Bridge Property Company,2025-11-28 17:35:29.118976+00,2025-11-28 17:35:29.118976+00
613,https://www.zillow.com/apartments/chicago-il/hilliard-towers/Cjqs88/,447524583,"2030 S Clark St,  Chicago,  IL 60616",,,,,,,,(872) 312-7040,Fitz Miller,2025-11-28 17:35:29.26972+00,2025-11-28 17:35:29.26972+00
614,https://www.zillow.com/apartments/chicago-il/7520-s.-coles-avenue/BSZg/,454930510,"7520 S Coles Ave,  Chicago,  IL 60649",,,,,,,,(708) 315-6609,Kalabich Management,2025-11-28 17:35:29.424896+00,2025-11-28 17:35:29.424896+00
615,https://www.zillow.com/apartments/chicago-il/marshfield-apartments/9hG4D3/,455170651,"3413-21 N Marshfield Ave,  Chicago,  IL 60657",,,,,,,Dimensions Management,(872) 274-3506,Leasing Agent,2025-11-28 17:35:29.743819+00,2025-11-28 17:35:29.743819+00
616,https://www.zillow.com/apartments/chicago-il/5160-66-w.-montrose/CnvpJz/,387556128,"5160 W Montrose Ave,  Chicago,  IL 60641",,,,,,,Jameson Sotheby's International Realty,(224) 328-2925,Leasing Agent,2025-11-28 17:35:30.183079+00,2025-11-28 17:35:30.183079+00
617,https://www.zillow.com/apartments/chicago-il/917-w-dakin-st/CjjCQx/,377765350,"917 W Dakin St,  Chicago,  IL 60613",,,,,,,Beal Properties,(872) 278-7623,Leasing Agent,2025-11-28 17:35:30.430628+00,2025-11-28 17:35:30.430628+00
618,https://www.zillow.com/apartments/chicago-il/4737-n-hermitage-ave/ChR6vv/,380018016,"4737 N Hermitage Ave,  Chicago,  IL 60640",,,,,,,Beal Properties,(872) 331-4547,Leasing Agent,2025-11-28 17:35:30.641087+00,2025-11-28 17:35:30.641087+00
619,https://www.zillow.com/apartments/chicago-il/cornelia-commons/CkBTXR/,457077252,"755 W Cornelia Ave,  Chicago,  IL 60657",,,,,,,,(872) 259-9354,Leasing Agent,2025-11-28 17:35:31.024469+00,2025-11-28 17:35:31.024469+00
620,https://www.zillow.com/apartments/chicago-il/hilliard-tower-senior/CV58/,447520348,"30 W Cermak Rd,  Chicago,  IL 60616",,,,,,,,(872) 259-5254,Kristy Lu,2025-11-28 17:35:31.561822+00,2025-11-28 17:35:31.561822+00
621,https://www.zillow.com/apartments/chicago-il/528-w-oakdale/5XjM2d/,2065508639,"528 W Oakdale Ave,  Chicago,  IL 60657",,,,,,,Beal Properties,(312) 465-4686,Manager,2025-11-28 17:35:31.708735+00,2025-11-28 17:35:31.708735+00
622,https://www.zillow.com/apartments/chicago-il/grace-manor/CpRDrc/,456937759,"3401 W Ogden Ave,  Chicago,  IL 60623",,,,,,,East Lake Management,(872) 276-8426,Leasing Agent,2025-11-28 17:35:32.410556+00,2025-11-28 17:35:32.410556+00
623,https://www.zillow.com/apartments/chicago-il/1351-w.-touhy-ave./CkBH8t/,2066587735,"1351 W Touhy Ave,  Chicago,  IL 60626",,,,,,,"Cagan Management Group, Inc.",(224) 212-1051,Leasing Agent,2025-11-28 17:35:32.659072+00,2025-11-28 17:35:32.659072+00
624,https://www.zillow.com/apartments/chicago-il/4100-n-keystone-ave/ChQTY9/,2094285965,"4100 N Keystone Ave,  Chicago,  IL 60641",,,,,,,"Cagan Management Group, Inc.",(872) 253-8219,Leasing Agent,2025-11-28 17:35:32.805762+00,2025-11-28 17:35:32.805762+00
625,https://www.zillow.com/apartments/chicago-il/reside-on-wellington/5XhBpx/,2057331249,"510 W Wellington Ave,  Chicago,  IL 60657",,,,,,,Reside Living,(773) 804-8062,Leasing Agent,2025-11-28 17:35:32.949064+00,2025-11-28 17:35:32.949064+00
626,https://www.zillow.com/apartments/chicago-il/1832-1842-north-humboldt-blvd/CJTm/,343953785,"1842 N Humboldt Blvd,  Chicago,  IL 60647",,,,,,,,(773) 345-7475,Leasing Agent,2025-11-28 17:35:33.195258+00,2025-11-28 17:35:33.195258+00
627,https://www.zillow.com/apartments/chicago-il/1101-w.-columbia/5XdnMR/,2065435190,"1101 W Columbia Ave,  Chicago,  IL 60626",,,,,,,"BJB Properties, Inc.",(872) 266-4139,"BJB Properties, Inc.",2025-11-28 17:35:34.115138+00,2025-11-28 17:35:34.115138+00
628,https://www.zillow.com/apartments/chicago-il/427-west-belden/CjjCFS/,454194848,"427 W Belden Ave,  Chicago,  IL 60614",,,,,,,Beal Properties,(630) 473-9966,Leasing Agent,2025-11-28 17:35:34.631427+00,2025-11-28 17:35:34.631427+00
629,https://www.zillow.com/apartments/chicago-il/milwaukee-avenue/5fzYft/,455055790,"3408 N Milwaukee Ave,  Chicago,  IL 60641",,,,,,,Block Property Group LLC,(872) 340-7025,Leasing Agent,2025-11-28 17:35:35.233936+00,2025-11-28 17:35:35.233936+00
630,https://www.zillow.com/apartments/chicago-il/777-south-state/DSdb/,458485103,"2 E 8th St,  Chicago,  IL 60605",,,,,,,Group Fox,(312) 836-5411,777 South State,2025-11-28 17:35:35.483346+00,2025-11-28 17:35:35.483346+00
631,https://www.zillow.com/apartments/chicago-il/one-chicago/CgH9Wd/,2070327985,"14 W Superior St,  Chicago,  IL 60654",,,,,,,,(312) 598-1557,Leasing Agent,2025-11-28 17:35:35.886187+00,2025-11-28 17:35:35.886187+00
632,https://www.zillow.com/apartments/chicago-il/5850-58-s.-king-drive/Cnvkcz/,2070504555,"5850-58 S King Dr W,  Chicago,  IL 60628",,,,,,,606 Realty MFH,(872) 327-4048,Leasing Agent,2025-11-28 17:35:36.048048+00,2025-11-28 17:35:36.048048+00
633,https://www.zillow.com/apartments/chicago-il/1436-40-w-thorndale-ave/CjTKkz/,442827333,"1436 W Thorndale Ave,  Chicago,  IL 60660",,,,,,,"Cagan Management Group, Inc.",(708) 797-6781,Leasing Agent,2025-11-28 17:35:36.394163+00,2025-11-28 17:35:36.394163+00
634,https://www.zillow.com/apartments/chicago-il/axis-apartments-and-lofts/CkCjpC/,2062248445,"441 E Erie St,  Chicago,  IL 60611",,,,,,,Group Fox,(312) 548-1251,Axis Apartments and Lofts,2025-11-28 17:35:36.551447+00,2025-11-28 17:35:36.551447+00
635,https://www.zillow.com/apartments/chicago-il/jade-apartments/CkgKvM/,457950250,"1-15 N Keeler Ave,  Chicago,  IL 60624",,,,,,,,(773) 345-9884,A2 Real Estate Group,2025-11-28 17:35:36.876201+00,2025-11-28 17:35:36.876201+00
636,https://www.zillow.com/apartments/chicago-il/740-50-west-addison-street/CgpHTv/,377724784,"740 W Addison St,  Chicago,  IL 60613",,,,,,,Beal Properties,(872) 274-3538,Leasing Agent,2025-11-28 17:35:37.516595+00,2025-11-28 17:35:37.516595+00
637,https://www.zillow.com/apartments/chicago-il/kilpatrick-renaissance/CjdVmG/,453546823,"4655 W Berteau Ave,  Chicago,  IL 60641",,,,,,,,(773) 741-9637,Renee Halpin,2025-11-28 17:35:37.89731+00,2025-11-28 17:35:37.89731+00
638,https://www.zillow.com/apartments/chicago-il/2834-w-palmer-st/CkBHJF/,395434027,"2834 W Palmer St,  Chicago,  IL 60647",,,,,,,Beal Properties,(773) 839-3328,Leasing Agent,2025-11-28 17:35:38.141274+00,2025-11-28 17:35:38.141274+00
639,https://www.zillow.com/apartments/chicago-il/the-walton-residence/CjjC5n/,2056215044,"70 E Walton Pl,  Chicago,  IL 60611",,,,,,,,(312) 667-3190,Leasing,2025-11-28 17:35:38.302976+00,2025-11-28 17:35:38.302976+00
640,https://www.zillow.com/apartments/chicago-il/4850-w-north-ave/ChJ7wW/,457084924,"4846-56 W North Ave,  Chicago,  IL 60639",,,,,,,KMA Property Management Services,(773) 692-0981,Leasing Agent,2025-11-28 17:35:38.437759+00,2025-11-28 17:35:38.437759+00
641,https://www.zillow.com/apartments/chicago-il/gild/D4YB/,2066995825,"1210 N State Pkwy,  Chicago,  IL 60610",,,,,,,Reside Living,(224) 509-9762,Leasing Agent,2025-11-28 17:35:38.693006+00,2025-11-28 17:35:38.693006+00
642,https://www.zillow.com/apartments/chicago-il/the-lawrence-house/Cxhq/,371821487,"1020 W Lawrence Ave,  Chicago,  IL 60640",,,,,,,Cedar Street Companies,(773) 992-1495,Leasing Agent,2025-11-28 17:35:38.896938+00,2025-11-28 17:35:38.896938+00
643,https://www.zillow.com/apartments/chicago-il/2827-n-burling/ChfGPS/,394627726,"2827 N Burling St,  Chicago,  IL 60657",,,,,,,Beal Properties,(773) 825-5734,Leasing Agent,2025-11-28 17:35:39.680995+00,2025-11-28 17:35:39.680995+00
644,https://www.zillow.com/apartments/chicago-il/lyra-louis/Ch7Vwp/,442232442,"4900 N Saint Louis Ave,  Chicago,  IL 60625",,,,,,,"Silver Property Group, Ltd.",(312) 854-7289,Leasing Agent,2025-11-28 17:35:40.006118+00,2025-11-28 17:35:40.006118+00
645,https://www.zillow.com/apartments/chicago-il/1623-w-belmont/9zHk/,2068748321,"1623 W Belmont Ave,  Chicago,  IL 60657",,,,,,,"Cagan Management Group, Inc.",(708) 554-7957,Leasing Agent,2025-11-28 17:35:40.458695+00,2025-11-28 17:35:40.458695+00
646,https://www.zillow.com/apartments/chicago-il/malden-commons/CyQn/,455139871,"4715 N Malden St,  Chicago,  IL 60640",,,,,,,Bertsch Properties LLC,(773) 250-0671,Leasing Agent,2025-11-28 17:35:40.701194+00,2025-11-28 17:35:40.701194+00
647,https://www.zillow.com/apartments/chicago-il/2201-09-west-eastwood-avenue/CgLPcw/,440044756,"2201 W Eastwood Ave,  Chicago,  IL 60625",,,,,,,Beal Properties,(872) 309-3513,Leasing Agent,2025-11-28 17:35:41.361367+00,2025-11-28 17:35:41.361367+00
648,https://www.zillow.com/apartments/chicago-il/445-w-barry/5XgGR6/,456290317,"445 W Barry Ave,  Chicago,  IL 60657",,,,,,,Beal Properties,(773) 900-4585,Leasing Agent,2025-11-28 17:35:41.519046+00,2025-11-28 17:35:41.519046+00
649,https://www.zillow.com/apartments/chicago-il/520-w-belden-ave/5Xdr4F/,458008553,"520 W Belden Ave,  Chicago,  IL 60614",,,,,,,Lakeview Associates Inc,(773) 974-9149,Leasing Agent,2025-11-28 17:35:41.661286+00,2025-11-28 17:35:41.661286+00
650,https://www.zillow.com/apartments/chicago-il/701-715-west-brompton/5XjPwW/,455573724,"701 W Brompton Ave,  Chicago,  IL 60657",,,,,,,Beal Properties,(331) 244-2018,Leasing Agent,2025-11-28 17:35:41.993808+00,2025-11-28 17:35:41.993808+00
651,https://www.zillow.com/apartments/chicago-il/edge-@-sheridan-5910-n-sheridan-rd/CkBRvy/,2069211087,"5910 N Sheridan Rd,  Chicago,  IL 60660",,,,,,,Horizon Realty Group,(773) 917-8210,Leasing Agent,2025-11-28 17:35:43.239206+00,2025-11-28 17:35:43.239206+00
652,https://www.zillow.com/apartments/chicago-il/the-oliver-on-lasalle/95xJZ5/,439205628,"1140 N Lasalle St,  Chicago,  IL 60610",,,,,,,"The Apartment Source Chicago ",(773) 207-5193,Diana LupuVieru,2025-11-28 17:35:43.427316+00,2025-11-28 17:35:43.427316+00
653,https://www.zillow.com/apartments/chicago-il/220-ada/CpTCfF/,458043011,"220 N Ada St,  Chicago,  IL 60607",,,,,,,,(872) 814-6060,220 Ada,2025-11-28 17:35:43.597706+00,2025-11-28 17:35:43.597706+00
654,https://www.zillow.com/apartments/chicago-il/837-west-wolfram-street/CjjCRX/,380030963,"837 W Wolfram St,  Chicago,  IL 60657",,,,,,,Beal Properties,(872) 314-3646,Leasing Agent,2025-11-28 17:35:43.987432+00,2025-11-28 17:35:43.987432+00
655,https://www.zillow.com/apartments/chicago-il/3756-58-n-troy-street-3139-41-w.-grace/CgqPXT/,2092549179,"3756 N Troy St,  Chicago,  IL 60618",,,,,,,"Cagan Management Group, Inc.",(773) 825-8730,Leasing Agent,2025-11-28 17:35:44.16648+00,2025-11-28 17:35:44.16648+00
656,https://www.zillow.com/apartments/chicago-il/622-30-west-cornelia-avenue/Ch5KdQ/,377168659,"622 W Cornelia Ave,  Chicago,  IL 60657",,,,,,,Beal Properties,(773) 985-7018,Leasing Agent,2025-11-28 17:35:44.316409+00,2025-11-28 17:35:44.316409+00
657,https://www.zillow.com/apartments/chicago-il/ainslie/CmDd8X/,2057173930,"3334-3344 W Ainslie St,  Chicago,  IL 60625",,,,,,,Bertsch Properties LLC,(872) 274-4391,Leasing Agent,2025-11-28 17:35:44.45143+00,2025-11-28 17:35:44.45143+00
658,https://www.zillow.com/apartments/chicago-il/1347-north-dearborn-street/CkBZNs/,377724773,"1347 N Dearborn St,  Chicago,  IL 60610",,,,,,,Beal Properties,(872) 274-4288,Leasing Agent,2025-11-28 17:35:44.787273+00,2025-11-28 17:35:44.787273+00
659,https://www.zillow.com/apartments/chicago-il/2200-n-clark-st/5XfbY5/,458010750,"2200 N Clark St,  Chicago,  IL 60614",,,,,,,,(872) 401-6680,Beal Properties,2025-11-28 17:35:45.129647+00,2025-11-28 17:35:45.129647+00
660,https://www.zillow.com/apartments/chicago-il/550-w-arlington/CjjCVk/,2066695381,"550 W Arlington Pl,  Chicago,  IL 60614",,,,,,,Beal Properties,(630) 457-1747,Beal Properties,2025-11-28 17:35:45.448678+00,2025-11-28 17:35:45.448678+00
661,https://www.zillow.com/apartments/chicago-il/the-lofts-at-gin-alley/DMyz/,2080851769,"120 N Green St,  Chicago,  IL 60607",,,,,,,Reside Living,(312) 386-5295,Leasing Agent,2025-11-28 17:35:46.128427+00,2025-11-28 17:35:46.128427+00
662,https://www.zillow.com/apartments/chicago-il/505-west-belmont-ave/CjjCcM/,457949600,"505 W Belmont Ave,  Chicago,  IL 60657",,,,,,,Beal Properties,(630) 394-5648,Leasing Agent,2025-11-28 17:35:46.835492+00,2025-11-28 17:35:46.835492+00
663,https://www.zillow.com/apartments/chicago-il/the-fifth-on-hazel/CkCkMq/,2056597749,"4453 N Hazel St,  Chicago,  IL 60640",,,,,,,Wilder Management Inc.,(847) 238-9964,Wilder Managament Inc,2025-11-28 17:35:47.006704+00,2025-11-28 17:35:47.006704+00
664,https://www.zillow.com/apartments/chicago-il/4034-40-n-ashland-ave/CpSdQ9/,458009958,"4034-40 N Ashland Ave,  Chicago,  IL 60613",,,,,,,,(872) 349-2406,Beal Properties,2025-11-28 17:35:47.175718+00,2025-11-28 17:35:47.175718+00
665,https://www.zillow.com/apartments/chicago-il/2339-north-geneva/5XhNqh/,458146372,"2339 N Geneva Ter,  Chicago,  IL 60614",,,,,,,Lakeview Associates Inc,(773) 377-8956,Leasing Agent,2025-11-28 17:35:47.357005+00,2025-11-28 17:35:47.357005+00
666,https://www.zillow.com/apartments/chicago-il/atrium-west/CkBFv7/,453294328,"5908-5920 W 55th St,  Chicago,  IL 60638",,,,,,,,(773) 232-0390,Leasing Agent,2025-11-28 17:35:47.587319+00,2025-11-28 17:35:47.587319+00
667,https://www.zillow.com/apartments/chicago-il/1164-north-dearborn-street/5Xck78/,456291227,"1164 N Dearborn St,  Chicago,  IL 60610",,,,,,,Beal Properties,(630) 576-3814,Leasing Agent,2025-11-28 17:35:47.941714+00,2025-11-28 17:35:47.941714+00
668,https://www.zillow.com/apartments/chicago-il/irving-courts-by-reside/9jGV/,2078834655,"718 W Irving Park Rd,  Chicago,  IL 60613",,,,,,,Reside Living,(773) 804-8055,Leasing Agent,2025-11-28 17:35:48.365191+00,2025-11-28 17:35:48.365191+00
669,https://www.zillow.com/apartments/chicago-il/ivy-tower/Cjqrq2/,457685889,"5455 S Blackstone Ave,  Chicago,  IL 60615",,,,,,,"Cagan Management Group, Inc.",(872) 210-5023,Leasing Agent,2025-11-28 17:35:49.211634+00,2025-11-28 17:35:49.211634+00
670,https://www.zillow.com/apartments/chicago-il/cityfront-place/5XhfWf/,442578770,"400 N McClurg Ct,  Chicago,  IL 60611",,,,,,,,(312) 997-5064,Leasing Agent,2025-11-28 17:35:49.526798+00,2025-11-28 17:35:49.526798+00
